"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","LF","TOT","THND_PER","Q","1968-Q3",78879.66,
"USA","LF","TOT","THND_PER","Q","1968-Q4",79195,
"USA","LF","TOT","THND_PER","Q","1969-Q1",79873.66,
"USA","LF","TOT","THND_PER","Q","1969-Q2",80367.34,
"USA","LF","TOT","THND_PER","Q","1969-Q3",81074.34,
"USA","LF","TOT","THND_PER","Q","1969-Q4",81505,
"USA","LF","TOT","THND_PER","Q","1970-Q1",82210,
"USA","LF","TOT","THND_PER","Q","1970-Q2",82564.66,
"USA","LF","TOT","THND_PER","Q","1970-Q3",82911.66,
"USA","LF","TOT","THND_PER","Q","1970-Q4",83498,
"USA","LF","TOT","THND_PER","Q","1971-Q1",83676,
"USA","LF","TOT","THND_PER","Q","1971-Q2",83929,
"USA","LF","TOT","THND_PER","Q","1971-Q3",84581.34,
"USA","LF","TOT","THND_PER","Q","1971-Q4",85318.34,
"USA","LF","TOT","THND_PER","Q","1972-Q1",86208.34,
"USA","LF","TOT","THND_PER","Q","1972-Q2",86809.66,
"USA","LF","TOT","THND_PER","Q","1972-Q3",87350.66,
"USA","LF","TOT","THND_PER","Q","1972-Q4",87675.34,
"USA","LF","TOT","THND_PER","Q","1973-Q1",88232.34,
"USA","LF","TOT","THND_PER","Q","1973-Q2",89181,
"USA","LF","TOT","THND_PER","Q","1973-Q3",89650.34,
"USA","LF","TOT","THND_PER","Q","1973-Q4",90579,
"USA","LF","TOT","THND_PER","Q","1974-Q1",91379,
"USA","LF","TOT","THND_PER","Q","1974-Q2",91583.66,
"USA","LF","TOT","THND_PER","Q","1974-Q3",92253,
"USA","LF","TOT","THND_PER","Q","1974-Q4",92688,
"USA","LF","TOT","THND_PER","Q","1975-Q1",93023,
"USA","LF","TOT","THND_PER","Q","1975-Q2",93619.34,
"USA","LF","TOT","THND_PER","Q","1975-Q3",94128.34,
"USA","LF","TOT","THND_PER","Q","1975-Q4",94308.66,
"USA","LF","TOT","THND_PER","Q","1976-Q1",95049,
"USA","LF","TOT","THND_PER","Q","1976-Q2",95826,
"USA","LF","TOT","THND_PER","Q","1976-Q3",96625.66,
"USA","LF","TOT","THND_PER","Q","1976-Q4",97102,
"USA","LF","TOT","THND_PER","Q","1977-Q1",97702.66,
"USA","LF","TOT","THND_PER","Q","1977-Q2",98696,
"USA","LF","TOT","THND_PER","Q","1977-Q3",99244,
"USA","LF","TOT","THND_PER","Q","1977-Q4",100294,
"USA","LF","TOT","THND_PER","Q","1978-Q1",100934,
"USA","LF","TOT","THND_PER","Q","1978-Q2",101947,
"USA","LF","TOT","THND_PER","Q","1978-Q3",102568.3,
"USA","LF","TOT","THND_PER","Q","1978-Q4",103483.7,
"USA","LF","TOT","THND_PER","Q","1979-Q1",104382.7,
"USA","LF","TOT","THND_PER","Q","1979-Q2",104327,
"USA","LF","TOT","THND_PER","Q","1979-Q3",105209.3,
"USA","LF","TOT","THND_PER","Q","1979-Q4",105923.3,
"USA","LF","TOT","THND_PER","Q","1980-Q1",106567,
"USA","LF","TOT","THND_PER","Q","1980-Q2",106766.7,
"USA","LF","TOT","THND_PER","Q","1980-Q3",107120.7,
"USA","LF","TOT","THND_PER","Q","1980-Q4",107441.7,
"USA","LF","TOT","THND_PER","Q","1981-Q1",108273.7,
"USA","LF","TOT","THND_PER","Q","1981-Q2",108847.7,
"USA","LF","TOT","THND_PER","Q","1981-Q3",108525,
"USA","LF","TOT","THND_PER","Q","1981-Q4",109057.3,
"USA","LF","TOT","THND_PER","Q","1982-Q1",109374.3,
"USA","LF","TOT","THND_PER","Q","1982-Q2",110117.3,
"USA","LF","TOT","THND_PER","Q","1982-Q3",110525.7,
"USA","LF","TOT","THND_PER","Q","1982-Q4",110959,
"USA","LF","TOT","THND_PER","Q","1983-Q1",110638.7,
"USA","LF","TOT","THND_PER","Q","1983-Q2",111167.7,
"USA","LF","TOT","THND_PER","Q","1983-Q3",112095,
"USA","LF","TOT","THND_PER","Q","1983-Q4",112160.3,
"USA","LF","TOT","THND_PER","Q","1984-Q1",112512.3,
"USA","LF","TOT","THND_PER","Q","1984-Q2",113521.3,
"USA","LF","TOT","THND_PER","Q","1984-Q3",113837,
"USA","LF","TOT","THND_PER","Q","1984-Q4",114256.7,
"USA","LF","TOT","THND_PER","Q","1985-Q1",114976.3,
"USA","LF","TOT","THND_PER","Q","1985-Q2",115176.7,
"USA","LF","TOT","THND_PER","Q","1985-Q3",115505.3,
"USA","LF","TOT","THND_PER","Q","1985-Q4",116211.3,
"USA","LF","TOT","THND_PER","Q","1986-Q1",116928,
"USA","LF","TOT","THND_PER","Q","1986-Q2",117642.7,
"USA","LF","TOT","THND_PER","Q","1986-Q3",118224.7,
"USA","LF","TOT","THND_PER","Q","1986-Q4",118587,
"USA","LF","TOT","THND_PER","Q","1987-Q1",119079,
"USA","LF","TOT","THND_PER","Q","1987-Q2",119662.7,
"USA","LF","TOT","THND_PER","Q","1987-Q3",120077,
"USA","LF","TOT","THND_PER","Q","1987-Q4",120592.7,
"USA","LF","TOT","THND_PER","Q","1988-Q1",121012.7,
"USA","LF","TOT","THND_PER","Q","1988-Q2",121265,
"USA","LF","TOT","THND_PER","Q","1988-Q3",121916.7,
"USA","LF","TOT","THND_PER","Q","1988-Q4",122488.3,
"USA","LF","TOT","THND_PER","Q","1989-Q1",123250.7,
"USA","LF","TOT","THND_PER","Q","1989-Q2",123678,
"USA","LF","TOT","THND_PER","Q","1989-Q3",124025.7,
"USA","LF","TOT","THND_PER","Q","1989-Q4",124448.3,
"USA","LF","TOT","THND_PER","Q","1990-Q1",125781.3,
"USA","LF","TOT","THND_PER","Q","1990-Q2",125705,
"USA","LF","TOT","THND_PER","Q","1990-Q3",125871.3,
"USA","LF","TOT","THND_PER","Q","1990-Q4",126069,
"USA","LF","TOT","THND_PER","Q","1991-Q1",126071,
"USA","LF","TOT","THND_PER","Q","1991-Q2",126351.7,
"USA","LF","TOT","THND_PER","Q","1991-Q3",126318,
"USA","LF","TOT","THND_PER","Q","1991-Q4",126669,
"USA","LF","TOT","THND_PER","Q","1992-Q1",127357.3,
"USA","LF","TOT","THND_PER","Q","1992-Q2",128139.7,
"USA","LF","TOT","THND_PER","Q","1992-Q3",128559,
"USA","LF","TOT","THND_PER","Q","1992-Q4",128340.3,
"USA","LF","TOT","THND_PER","Q","1993-Q1",128485.3,
"USA","LF","TOT","THND_PER","Q","1993-Q2",129086.3,
"USA","LF","TOT","THND_PER","Q","1993-Q3",129428,
"USA","LF","TOT","THND_PER","Q","1993-Q4",129741.7,
"USA","LF","TOT","THND_PER","Q","1994-Q1",130555,
"USA","LF","TOT","THND_PER","Q","1994-Q2",130653.7,
"USA","LF","TOT","THND_PER","Q","1994-Q3",131116,
"USA","LF","TOT","THND_PER","Q","1994-Q4",131862,
"USA","LF","TOT","THND_PER","Q","1995-Q1",132087,
"USA","LF","TOT","THND_PER","Q","1995-Q2",132130,
"USA","LF","TOT","THND_PER","Q","1995-Q3",132430,
"USA","LF","TOT","THND_PER","Q","1995-Q4",132613.7,
"USA","LF","TOT","THND_PER","Q","1996-Q1",132916,
"USA","LF","TOT","THND_PER","Q","1996-Q2",133591,
"USA","LF","TOT","THND_PER","Q","1996-Q3",134284.3,
"USA","LF","TOT","THND_PER","Q","1996-Q4",135013.7,
"USA","LF","TOT","THND_PER","Q","1997-Q1",135582.3,
"USA","LF","TOT","THND_PER","Q","1997-Q2",136115.3,
"USA","LF","TOT","THND_PER","Q","1997-Q3",136590,
"USA","LF","TOT","THND_PER","Q","1997-Q4",136916.3,
"USA","LF","TOT","THND_PER","Q","1998-Q1",137147.7,
"USA","LF","TOT","THND_PER","Q","1998-Q2",137325.7,
"USA","LF","TOT","THND_PER","Q","1998-Q3",137814.7,
"USA","LF","TOT","THND_PER","Q","1998-Q4",138431.3,
"USA","LF","TOT","THND_PER","Q","1999-Q1",138900,
"USA","LF","TOT","THND_PER","Q","1999-Q2",139131.7,
"USA","LF","TOT","THND_PER","Q","1999-Q3",139497,
"USA","LF","TOT","THND_PER","Q","1999-Q4",139991,
"USA","LF","TOT","THND_PER","Q","2000-Q1",142385.7,
"USA","LF","TOT","THND_PER","Q","2000-Q2",142576.7,
"USA","LF","TOT","THND_PER","Q","2000-Q3",142436.7,
"USA","LF","TOT","THND_PER","Q","2000-Q4",142944,
"USA","LF","TOT","THND_PER","Q","2001-Q1",143808.3,
"USA","LF","TOT","THND_PER","Q","2001-Q2",143414.7,
"USA","LF","TOT","THND_PER","Q","2001-Q3",143642.3,
"USA","LF","TOT","THND_PER","Q","2001-Q4",144210.3,
"USA","LF","TOT","THND_PER","Q","2002-Q1",144339,
"USA","LF","TOT","THND_PER","Q","2002-Q2",144823.7,
"USA","LF","TOT","THND_PER","Q","2002-Q3",145121.3,
"USA","LF","TOT","THND_PER","Q","2002-Q4",145140.3,
"USA","LF","TOT","THND_PER","Q","2003-Q1",146019.7,
"USA","LF","TOT","THND_PER","Q","2003-Q2",146676.7,
"USA","LF","TOT","THND_PER","Q","2003-Q3",146486.7,
"USA","LF","TOT","THND_PER","Q","2003-Q4",146815,
"USA","LF","TOT","THND_PER","Q","2004-Q1",146831.7,
"USA","LF","TOT","THND_PER","Q","2004-Q2",147125,
"USA","LF","TOT","THND_PER","Q","2004-Q3",147557,
"USA","LF","TOT","THND_PER","Q","2004-Q4",148004.7,
"USA","LF","TOT","THND_PER","Q","2005-Q1",148261.3,
"USA","LF","TOT","THND_PER","Q","2005-Q2",149141.7,
"USA","LF","TOT","THND_PER","Q","2005-Q3",149721.7,
"USA","LF","TOT","THND_PER","Q","2005-Q4",150032,
"USA","LF","TOT","THND_PER","Q","2006-Q1",150556,
"USA","LF","TOT","THND_PER","Q","2006-Q2",151101.3,
"USA","LF","TOT","THND_PER","Q","2006-Q3",151585,
"USA","LF","TOT","THND_PER","Q","2006-Q4",152393,
"USA","LF","TOT","THND_PER","Q","2007-Q1",153059.3,
"USA","LF","TOT","THND_PER","Q","2007-Q2",152715.3,
"USA","LF","TOT","THND_PER","Q","2007-Q3",153072.3,
"USA","LF","TOT","THND_PER","Q","2007-Q4",153645.3,
"USA","LF","TOT","THND_PER","Q","2008-Q1",153874.7,
"USA","LF","TOT","THND_PER","Q","2008-Q2",154128.3,
"USA","LF","TOT","THND_PER","Q","2008-Q3",154560,
"USA","LF","TOT","THND_PER","Q","2008-Q4",154723.3,
"USA","LF","TOT","THND_PER","Q","2009-Q1",154293.7,
"USA","LF","TOT","THND_PER","Q","2009-Q2",154657.3,
"USA","LF","TOT","THND_PER","Q","2009-Q3",154212,
"USA","LF","TOT","THND_PER","Q","2009-Q4",153591,
"USA","LF","TOT","THND_PER","Q","2010-Q1",153710.7,
"USA","LF","TOT","THND_PER","Q","2010-Q2",154109.7,
"USA","LF","TOT","THND_PER","Q","2010-Q3",153917.3,
"USA","LF","TOT","THND_PER","Q","2010-Q4",153803.3,
"USA","LF","TOT","THND_PER","Q","2011-Q1",153284.3,
"USA","LF","TOT","THND_PER","Q","2011-Q2",153456,
"USA","LF","TOT","THND_PER","Q","2011-Q3",153726.3,
"USA","LF","TOT","THND_PER","Q","2011-Q4",154028,
"USA","LF","TOT","THND_PER","Q","2012-Q1",154600.3,
"USA","LF","TOT","THND_PER","Q","2012-Q2",154831.3,
"USA","LF","TOT","THND_PER","Q","2012-Q3",154957,
"USA","LF","TOT","THND_PER","Q","2012-Q4",155506.7,
"USA","LF","TOT","THND_PER","Q","2013-Q1",155360,
"USA","LF","TOT","THND_PER","Q","2013-Q2",155559.7,
"USA","LF","TOT","THND_PER","Q","2013-Q3",155630.3,
"USA","LF","TOT","THND_PER","Q","2013-Q4",155040,
"USA","LF","TOT","THND_PER","Q","2014-Q1",155621,
"USA","LF","TOT","THND_PER","Q","2014-Q2",155586.7,
"USA","LF","TOT","THND_PER","Q","2014-Q3",156059,
"USA","LF","TOT","THND_PER","Q","2014-Q4",156414.3,
"USA","LF","TOT","THND_PER","Q","2015-Q1",156772.3,
"USA","LF","TOT","THND_PER","Q","2015-Q2",157257.7,
"USA","LF","TOT","THND_PER","Q","2015-Q3",156967.3,
"USA","LF","TOT","THND_PER","Q","2015-Q4",157555,
"USA","LF","TOT","THND_PER","Q","2016-Q1",158699.7,
"USA","LF","TOT","THND_PER","Q","2016-Q2",158964,
"USA","LF","TOT","THND_PER","Q","2016-Q3",159490,
"USA","LF","TOT","THND_PER","Q","2016-Q4",159596.3,
"USA","LF","TOT","THND_PER","Q","2017-Q1",159872,
"USA","LF","TOT","THND_PER","Q","2017-Q2",160201.7,
"USA","LF","TOT","THND_PER","Q","2017-Q3",160729.3,
"USA","LF","TOT","THND_PER","Q","2017-Q4",160474.3,
"USA","LF","TOT","THND_PER","Q","2018-Q1",161459.3,
"USA","LF","TOT","THND_PER","Q","2018-Q2",161943,
"USA","LF","TOT","THND_PER","Q","2018-Q3",162029.3,
"USA","LF","TOT","THND_PER","Q","2018-Q4",162881.3,
"USA","LF","TOT","THND_PER","Q","2019-Q1",162976,
"USA","LF","TOT","THND_PER","Q","2019-Q2",162807.7,
"USA","LF","TOT","THND_PER","Q","2019-Q3",163791,
"USA","LF","TOT","THND_PER","Q","2019-Q4",164563,
"USA","LF","TOT","THND_PER","Q","2020-Q1",163813.7,
"USA","LF","TOT","THND_PER","Q","2020-Q2",158091.7,
"USA","LF","TOT","THND_PER","Q","2020-Q3",160349.3,
"USA","LF","TOT","THND_PER","Q","2020-Q4",160796,
"USA","LF","TOT","THND_PER","Q","2021-Q1",160225,
"USA","LF","TOT","THND_PER","Q","2021-Q2",160946.7,
"USA","LF","TOT","THND_PER","Q","2021-Q3",161521.7,
"USA","LF","TOT","THND_PER","Q","2021-Q4",162155,
"USA","LF","TOT","THND_PER","Q","2022-Q1",163932,
"USA","LF","TOT","THND_PER","Q","2022-Q2",164076.7,
"USA","LF","TOT","THND_PER","Q","2022-Q3",164441,
"USA","LF","TOT","THND_PER","Q","2022-Q4",164713,
"BEL","LF","WOMEN","THND_PER","Q","1999-Q1",1888.224,
"BEL","LF","WOMEN","THND_PER","Q","1999-Q2",1888.617,
"BEL","LF","WOMEN","THND_PER","Q","1999-Q3",1886.593,
"BEL","LF","WOMEN","THND_PER","Q","1999-Q4",1861.966,
"BEL","LF","WOMEN","THND_PER","Q","2000-Q1",1859.363,
"BEL","LF","WOMEN","THND_PER","Q","2000-Q2",1913.188,
"BEL","LF","WOMEN","THND_PER","Q","2000-Q3",1908.059,
"BEL","LF","WOMEN","THND_PER","Q","2000-Q4",1875.49,
"BEL","LF","WOMEN","THND_PER","Q","2001-Q1",1853.841,
"BEL","LF","WOMEN","THND_PER","Q","2001-Q2",1838.46,
"BEL","LF","WOMEN","THND_PER","Q","2001-Q3",1838.59,
"BEL","LF","WOMEN","THND_PER","Q","2001-Q4",1860.009,
"BEL","LF","WOMEN","THND_PER","Q","2002-Q1",1880.01,
"BEL","LF","WOMEN","THND_PER","Q","2002-Q2",1880.438,
"BEL","LF","WOMEN","THND_PER","Q","2002-Q3",1913.266,
"BEL","LF","WOMEN","THND_PER","Q","2002-Q4",1903.086,
"BEL","LF","WOMEN","THND_PER","Q","2003-Q1",1918.992,
"BEL","LF","WOMEN","THND_PER","Q","2003-Q2",1907.24,
"BEL","LF","WOMEN","THND_PER","Q","2003-Q3",1913.3,
"BEL","LF","WOMEN","THND_PER","Q","2003-Q4",1955.968,
"BEL","LF","WOMEN","THND_PER","Q","2004-Q1",1966.432,
"BEL","LF","WOMEN","THND_PER","Q","2004-Q2",1975.455,
"BEL","LF","WOMEN","THND_PER","Q","2004-Q3",1959.511,
"BEL","LF","WOMEN","THND_PER","Q","2004-Q4",1990.602,
"BEL","LF","WOMEN","THND_PER","Q","2005-Q1",2038.21,
"BEL","LF","WOMEN","THND_PER","Q","2005-Q2",2055.246,
"BEL","LF","WOMEN","THND_PER","Q","2005-Q3",2032.923,
"BEL","LF","WOMEN","THND_PER","Q","2005-Q4",2044.621,
"BEL","LF","WOMEN","THND_PER","Q","2006-Q1",2041.877,
"BEL","LF","WOMEN","THND_PER","Q","2006-Q2",2059.132,
"BEL","LF","WOMEN","THND_PER","Q","2006-Q3",2073.592,
"BEL","LF","WOMEN","THND_PER","Q","2006-Q4",2083.399,
"BEL","LF","WOMEN","THND_PER","Q","2007-Q1",2096.509,
"BEL","LF","WOMEN","THND_PER","Q","2007-Q2",2119.986,
"BEL","LF","WOMEN","THND_PER","Q","2007-Q3",2096.067,
"BEL","LF","WOMEN","THND_PER","Q","2007-Q4",2148.039,
"BEL","LF","WOMEN","THND_PER","Q","2008-Q1",2155.281,
"BEL","LF","WOMEN","THND_PER","Q","2008-Q2",2124.53,
"BEL","LF","WOMEN","THND_PER","Q","2008-Q3",2173.881,
"BEL","LF","WOMEN","THND_PER","Q","2008-Q4",2139.908,
"BEL","LF","WOMEN","THND_PER","Q","2009-Q1",2158.671,
"BEL","LF","WOMEN","THND_PER","Q","2009-Q2",2158.278,
"BEL","LF","WOMEN","THND_PER","Q","2009-Q3",2163.773,
"BEL","LF","WOMEN","THND_PER","Q","2009-Q4",2187.278,
"BEL","LF","WOMEN","THND_PER","Q","2010-Q1",2228.974,
"BEL","LF","WOMEN","THND_PER","Q","2010-Q2",2178.495,
"BEL","LF","WOMEN","THND_PER","Q","2010-Q3",2212.022,
"BEL","LF","WOMEN","THND_PER","Q","2010-Q4",2260.509,
"BEL","LF","WOMEN","THND_PER","Q","2011-Q1",2165.928,
"BEL","LF","WOMEN","THND_PER","Q","2011-Q2",2220.684,
"BEL","LF","WOMEN","THND_PER","Q","2011-Q3",2217.479,
"BEL","LF","WOMEN","THND_PER","Q","2011-Q4",2218.81,
"BEL","LF","WOMEN","THND_PER","Q","2012-Q1",2189.457,
"BEL","LF","WOMEN","THND_PER","Q","2012-Q2",2203.595,
"BEL","LF","WOMEN","THND_PER","Q","2012-Q3",2235.075,
"BEL","LF","WOMEN","THND_PER","Q","2012-Q4",2261.872,
"BEL","LF","WOMEN","THND_PER","Q","2013-Q1",2235.821,
"BEL","LF","WOMEN","THND_PER","Q","2013-Q2",2250.417,
"BEL","LF","WOMEN","THND_PER","Q","2013-Q3",2304.195,
"BEL","LF","WOMEN","THND_PER","Q","2013-Q4",2268.868,
"BEL","LF","WOMEN","THND_PER","Q","2014-Q1",2257.796,
"BEL","LF","WOMEN","THND_PER","Q","2014-Q2",2287.924,
"BEL","LF","WOMEN","THND_PER","Q","2014-Q3",2305.72,
"BEL","LF","WOMEN","THND_PER","Q","2014-Q4",2308.96,
"BEL","LF","WOMEN","THND_PER","Q","2015-Q1",2304.549,
"BEL","LF","WOMEN","THND_PER","Q","2015-Q2",2269.255,
"BEL","LF","WOMEN","THND_PER","Q","2015-Q3",2287.311,
"BEL","LF","WOMEN","THND_PER","Q","2015-Q4",2325.085,
"BEL","LF","WOMEN","THND_PER","Q","2016-Q1",2279.86,
"BEL","LF","WOMEN","THND_PER","Q","2016-Q2",2273.716,
"BEL","LF","WOMEN","THND_PER","Q","2016-Q3",2277.597,
"BEL","LF","WOMEN","THND_PER","Q","2016-Q4",2346.927,
"BEL","LF","WOMEN","THND_PER","Q","2017-Q1",2282.121,
"BEL","LF","WOMEN","THND_PER","Q","2017-Q2",2294.607,
"BEL","LF","WOMEN","THND_PER","Q","2017-Q3",2306.962,
"BEL","LF","WOMEN","THND_PER","Q","2017-Q4",2334.81,
"BEL","LF","WOMEN","THND_PER","Q","2018-Q1",2331.365,
"BEL","LF","WOMEN","THND_PER","Q","2018-Q2",2317.506,
"BEL","LF","WOMEN","THND_PER","Q","2018-Q3",2382.468,
"BEL","LF","WOMEN","THND_PER","Q","2018-Q4",2388.561,
"BEL","LF","WOMEN","THND_PER","Q","2019-Q1",2352.607,
"BEL","LF","WOMEN","THND_PER","Q","2019-Q2",2392.783,
"BEL","LF","WOMEN","THND_PER","Q","2019-Q3",2394.639,
"BEL","LF","WOMEN","THND_PER","Q","2019-Q4",2390.771,
"BEL","LF","WOMEN","THND_PER","Q","2020-Q1",2364.902,
"BEL","LF","WOMEN","THND_PER","Q","2020-Q2",2336.821,
"BEL","LF","WOMEN","THND_PER","Q","2020-Q3",2401.874,
"BEL","LF","WOMEN","THND_PER","Q","2020-Q4",2388.103,
"BEL","LF","WOMEN","THND_PER","Q","2021-Q1",2338.903,
"BEL","LF","WOMEN","THND_PER","Q","2021-Q2",2410.065,
"BEL","LF","WOMEN","THND_PER","Q","2021-Q3",2469.721,
"BEL","LF","WOMEN","THND_PER","Q","2021-Q4",2462.812,
"BEL","LF","WOMEN","THND_PER","Q","2022-Q1",2455.025,
"BEL","LF","WOMEN","THND_PER","Q","2022-Q2",2466.401,
"BEL","LF","WOMEN","THND_PER","Q","2022-Q3",2494.169,
"ITA","LF","MEN","THND_PER","Q","1998-Q1",14360.61,
"ITA","LF","MEN","THND_PER","Q","1998-Q2",14414.03,
"ITA","LF","MEN","THND_PER","Q","1998-Q3",14415.17,
"ITA","LF","MEN","THND_PER","Q","1998-Q4",14422.4,
"ITA","LF","MEN","THND_PER","Q","1999-Q1",14413.86,
"ITA","LF","MEN","THND_PER","Q","1999-Q2",14409.64,
"ITA","LF","MEN","THND_PER","Q","1999-Q3",14441.19,
