LOCATION,TIME,Value
CZE,2009,289942.416
CZE,2010,292032.224
CZE,2011,304400.914
CZE,2012,307490.199
CZE,2013,324029.978
CZE,2014,342099.837
CZE,2015,357503.881
CZE,2016,381420.335
CZE,2017,411327.86
CZE,2018,437355.916
CZE,2019,471832.671
CZE,2020,458157.819
CZE,2021,479378.76
CZE,2022,533088.781
DNK,1966,16625.045
DNK,1967,17777.523
DNK,1968,19448.084
DNK,1969,21893.14
DNK,1970,20979.2
DNK,1971,22705.053
DNK,1972,24617.271
DNK,1973,27029.053
DNK,1974,29130.643
DNK,1975,31365.268
DNK,1976,35051.956
DNK,1977,37926.17
DNK,1978,41497.576
DNK,1979,46679.243
DNK,1980,50649.995
DNK,1981,55073.254
DNK,1982,60630.411
DNK,1983,64640.834
DNK,1984,69763.067
DNK,1985,74850.76
DNK,1986,80102.922
DNK,1987,82292.426
DNK,1988,85183.638
DNK,1989,89094.274
DNK,1990,93792.925
DNK,1991,98316.111
DNK,1992,102524.55
DNK,1993,104965.945
DNK,1994,112924.21
DNK,1995,118782.686
DNK,1996,124952.605
DNK,1997,131746.08
DNK,1998,136926.594
DNK,1999,141846.299
DNK,2000,153052.899
DNK,2001,157778.439
DNK,2002,164720.391
DNK,2003,166147.966
DNK,2004,178018.944
DNK,2005,185074.466
DNK,2006,202984.122
DNK,2007,213056.909
DNK,2008,226767.494
DNK,2009,222756.489
DNK,2010,238555.117
DNK,2011,247352.237
DNK,2012,250524.599
DNK,2013,262368.12
DNK,2014,270330.607
DNK,2015,278748.365
DNK,2016,297719.06
DNK,2017,319130.165
DNK,2018,333035.355
DNK,2019,348345.911
DNK,2020,354736.865
DNK,2021,380007.666
DNK,2022,441729.033
FIN,1970,15583.603
FIN,1971,16759.474
FIN,1972,18836.412
FIN,1973,21256.216
FIN,1974,23918.871
FIN,1975,26606.08
FIN,1976,28166.986
FIN,1977,29988.759
FIN,1978,33035.288
FIN,1979,38324.027
FIN,1980,44037.726
FIN,1981,48838.954
FIN,1982,53468.096
FIN,1983,57293.972
FIN,1984,61282.895
FIN,1985,65464.579
FIN,1986,68623.265
FIN,1987,72834.012
FIN,1988,79337.073
FIN,1989,86641.577
FIN,1990,90487.334
FIN,1991,88040.893
FIN,1992,87080.514
FIN,1993,88554.483
FIN,1994,94029.899
FIN,1995,100049.872
FIN,1996,102941.742
FIN,1997,112019.85
FIN,1998,121506.579
FIN,1999,127934.786
FIN,2000,138670.013
FIN,2001,144231.927
FIN,2002,148763.802
FIN,2003,151453.508
FIN,2004,163129.043
FIN,2005,168146.753
FIN,2006,181438.129
FIN,2007,200141.702
FIN,2008,212980.742
FIN,2009,202731.154
FIN,2010,208926.59
FIN,2011,220471.171
FIN,2012,221285.636
FIN,2013,225679.983
FIN,2014,228058.636
FIN,2015,232867.602
FIN,2016,246928.493
FIN,2017,262026.563
FIN,2018,273455.993
FIN,2019,286082.927
FIN,2020,289224.32
FIN,2021,303129.453
FIN,2022,332318.393
FRA,1960,84286.645
FRA,1961,89236.064
FRA,1962,97734.662
FRA,1963,104468.637
FRA,1964,113249.46
FRA,1965,122389.747
FRA,1966,133414.117
FRA,1967,143803.056
FRA,1968,157794.703
FRA,1969,179129.265
FRA,1970,191865.978
FRA,1971,212310.054
FRA,1972,231479.83
FRA,1973,259655.879
FRA,1974,295194.035
FRA,1975,319440.726
FRA,1976,351703.97
FRA,1977,386497.804
FRA,1978,430141.979
FRA,1979,482365.835
FRA,1980,534241.543
FRA,1981,591043.785
FRA,1982,643282.923
FRA,1983,676773.863
FRA,1984,711803.936
FRA,1985,746230.664
FRA,1986,779051.739
FRA,1987,818768.276
FRA,1988,887854.916
FRA,1989,962741.065
FRA,1990,1027983.31
FRA,1991,1073886.708
FRA,1992,1115926.173
FRA,1993,1135195.648
FRA,1994,1186780.386
FRA,1995,1237192.1
FRA,1996,1276252.375
FRA,1997,1333839.225
FRA,1998,1405950.617
FRA,1999,1470523.886
FRA,2000,1589552.173
FRA,2001,1687041.876
FRA,2002,1762925.935
FRA,2003,1753693.725
FRA,2004,1822243.671
FRA,2005,1926880.385
FRA,2006,2065560.669
FRA,2007,2184595.05
FRA,2008,2259255.844
FRA,2009,2243937.742
FRA,2010,2334557.742
FRA,2011,2446474.544
FRA,2012,2474005.287
FRA,2013,2608523.504
FRA,2014,2662032.873
FRA,2015,2718495.127
FRA,2016,2864105.631
FRA,2017,2983010.673
FRA,2018,3125379.86
FRA,2019,3403158.941
FRA,2020,3252531.255
FRA,2021,3479874.481
FRA,2022,3814783.882
DEU,1970,314357.232
DEU,1971,340639.604
DEU,1972,370646.49
DEU,1973,409635.425
DEU,1974,450471.407
DEU,1975,487930.749
DEU,1976,540261.434
DEU,1977,593037.207
DEU,1978,653846.841
DEU,1979,737482.094
DEU,1980,815427.796
DEU,1981,897308.681
DEU,1982,948984.967
DEU,1983,1001661.075
DEU,1984,1067094.551
DEU,1985,1126467.722
DEU,1986,1175438.702
DEU,1987,1221394.065
DEU,1988,1311354.951
DEU,1989,1415865.451
DEU,1990,1546054.953
DEU,1991,1679986.161
DEU,1992,1751315.246
DEU,1993,1775314.126
DEU,1994,1856594.986
DEU,1995,1924795.611
DEU,1996,1972389.653
DEU,1997,2015809.715
DEU,1998,2079540.241
DEU,1999,2158515.841
DEU,2000,2236504.797
DEU,2001,2336594.757
DEU,2002,2406900.908
DEU,2003,2468569.147
DEU,2004,2585566.23
DEU,2005,2622039.802
DEU,2006,2813824.86
DEU,2007,2985617.276
DEU,2008,3103958.247
DEU,2009,3015332.321
DEU,2010,3185267.891
DEU,2011,3415019.966
DEU,2012,3487234.448
DEU,2013,3628559.337
DEU,2014,3807114.521
DEU,2015,3889081.896
DEU,2016,4165169.905
DEU,2017,4386729.188
DEU,2018,4576056.532
DEU,2019,4769328.306
DEU,2020,4697130.976
DEU,2021,4891842.639
DEU,2022,5371318.279
GRC,1960,6847.866
GRC,1961,10059.651
GRC,1962,10327.582
GRC,1963,11720.06
GRC,1964,13052.841
GRC,1965,14862.216
GRC,1966,16379.735
GRC,1967,17805.334
GRC,1968,20016.157
GRC,1969,23485.907
GRC,1970,27532.565
GRC,1971,31196.56
GRC,1972,35851.744
GRC,1973,40876.627
GRC,1974,41686.417
GRC,1975,48447.603
GRC,1976,54616.132
GRC,1977,59715.694
GRC,1978,68547.906
GRC,1979,76671.484
GRC,1980,84163.339
GRC,1981,90695.598
GRC,1982,95208.283
GRC,1983,97870.229
GRC,1984,103439.843
GRC,1985,109389.048
GRC,1986,112169.707
GRC,1987,112347.034
GRC,1988,121297.2
GRC,1989,130842.463
GRC,1990,135740.328
GRC,1991,144680.998
GRC,1992,149013.996
GRC,1993,150105.395
GRC,1994,156376.997
GRC,1995,163008.397
GRC,1996,171331.14
GRC,1997,182903.324
GRC,1998,193336.035
GRC,1999,198711.939
GRC,2000,210928.9
GRC,2001,227657.332
GRC,2002,246559.281
GRC,2003,261156.845
GRC,2004,278924.6
GRC,2005,281028.396
GRC,2006,314601.571
GRC,2007,323985.185
GRC,2008,341817.829
GRC,2009,337203.102
GRC,2010,310415.31
GRC,2011,285079.561
GRC,2012,275143.683
GRC,2013,284949.076
GRC,2014,290011.379
GRC,2015,289570.644
GRC,2016,296466.614
GRC,2017,307636.013
GRC,2018,317881.481
GRC,2019,334040.54
GRC,2020,304016.729
GRC,2021,333014.632
GRC,2022,393631.536
HUN,1991,86364.427
HUN,1992,85625.931
HUN,1993,87150.562
HUN,1994,91634.907
HUN,1995,94949.945
HUN,1996,96433.633
HUN,1997,101102.156
HUN,1998,106755.322
HUN,1999,111315.201
HUN,2000,121055.806
HUN,2001,134582.542
HUN,2002,147567.884
HUN,2003,156795.607
HUN,2004,164432.54
HUN,2005,172572.944
HUN,2006,185137.549
HUN,2007,192032.269
HUN,2008,208006.337
HUN,2009,207698.243
HUN,2010,217415.959
HUN,2011,229643.36
HUN,2012,230821.511
HUN,2013,242855.184
HUN,2014,253484.632
HUN,2015,263781.873
HUN,2016,274222.712
HUN,2017,288707.448
HUN,2018,311925.167
HUN,2019,338460.936
HUN,2020,333066.376
HUN,2021,356227.581
HUN,2022,411726.009
ISL,1970,787.224
ISL,1971,935.162
ISL,1972,1035.848
ISL,1973,1166.976
ISL,1974,1344.572
ISL,1975,1478.609
ISL,1976,1652.945
ISL,1977,1910.536
ISL,1978,2167.959
ISL,1979,2461.942
ISL,1980,2838.625
ISL,1981,3239.743
ISL,1982,3514.018
ISL,1983,3573.101
ISL,1984,3854.869
ISL,1985,4107.726
ISL,1986,4453.215
ISL,1987,4953.315
ISL,1988,5123.438
ISL,1989,5338.054
ISL,1990,5602.634
ISL,1991,5779.155
ISL,1992,5711.43
ISL,1993,5923.605
ISL,1994,6268.439
ISL,1995,6407.343
ISL,1996,6662.593
ISL,1997,7286.027
ISL,1998,7871.118
ISL,1999,8198.7
ISL,2000,8375.645
ISL,2001,9085.392
ISL,2002,9375.293
ISL,2003,9467.595
ISL,2004,10402.625
ISL,2005,11074.926
ISL,2006,12059.466
ISL,2007,12920.229
ISL,2008,13879.916
ISL,2009,13333.839
ISL,2010,12649.529
ISL,2011,13059.434
ISL,2012,13471.498
ISL,2013,14378.252
ISL,2014,15058.764
ISL,2015,16276.45
ISL,2016,17939.411
ISL,2017,19106.258
ISL,2018,20177.371
ISL,2019,21634.027
ISL,2020,20031.108
ISL,2021,21721.17
IRL,1970,7253.122
IRL,1971,7885.228
IRL,1972,8759.944
IRL,1973,9676.237
IRL,1974,10996.298
IRL,1975,12694.479
IRL,1976,13579.913
IRL,1977,15608.055
IRL,1978,17906.508
IRL,1979,19988.058
IRL,1980,22464.692
IRL,1981,25408.015
IRL,1982,27593.819
IRL,1983,28604.558
IRL,1984,30927.011
IRL,1985,32889.528
IRL,1986,33408.178
IRL,1987,35830.675
IRL,1988,39029.952
IRL,1989,42918.191
IRL,1990,48294.461
IRL,1991,50891.089
IRL,1992,53791.054
IRL,1993,56548.798
IRL,1994,61080.711
IRL,1995,68369.684
IRL,1996,74500.238
IRL,1997,83169.309
IRL,1998,93163.071
IRL,1999,101534.479
IRL,2000,114959.9
IRL,2001,125937.229
IRL,2002,138490.842
IRL,2003,145013.085
IRL,2004,157656.138
IRL,2005,168336.081
IRL,2006,189018.885
IRL,2007,205779.814
IRL,2008,198299.13
IRL,2009,188088.826
IRL,2010,197036.295
IRL,2011,206494.885
IRL,2012,213365.684
IRL,2013,221217.164
IRL,2014,238187.305
IRL,2015,324787.369
IRL,2016,340185.299
IRL,2017,374825.508
IRL,2018,412301.576
IRL,2019,442690.205
IRL,2020,468339.713
IRL,2021,536386.735
IRL,2022,656439.507
ITA,1970,195496.331
ITA,1971,209140.871
ITA,1972,226233.452
ITA,1973,255635.288
ITA,1974,293964.68
ITA,1975,314480.025
ITA,1976,355428.177
ITA,1977,387178.447
ITA,1978,427839.436
ITA,1979,490946.264
ITA,1980,553654.486
ITA,1981,611158.452
ITA,1982,651601.276
ITA,1983,685040.065
ITA,1984,732649.916
ITA,1985,776968.042
ITA,1986,815283.989
ITA,1987,862111.475
ITA,1988,929957.502
ITA,1989,999160.918
ITA,1990,1057146.623
ITA,1991,1109710.443
ITA,1992,1144468.782
ITA,1993,1161605.125
ITA,1994,1211930.284
ITA,1995,1273063.339
ITA,1996,1311139.817
ITA,1997,1358302.153
ITA,1998,1423901.289
ITA,1999,1457193.11
ITA,2000,1541858.123
ITA,2001,1597502.924
ITA,2002,1639680.501
ITA,2003,1673454.381
ITA,2004,1704882.532
ITA,2005,1746658.11
ITA,2006,1886859.551
ITA,2007,1995406.894
ITA,2008,2089717.307
ITA,2009,2044893.204
ITA,2010,2083996.379
ITA,2011,2173169.961
ITA,2012,2172383.108
ITA,2013,2187376.607
ITA,2014,2200256.409
ITA,2015,2240922.483
ITA,2016,2420672.141
ITA,2017,2517184.468
ITA,2018,2600326.872
ITA,2019,2735577.365
ITA,2020,2564455.924
ITA,2021,2760717.633
ITA,2022,3092145.9
JPN,1970,348114.148
JPN,1971,382947.706
JPN,1972,433113.832
JPN,1973,493544.739
JPN,1974,531366.049
JPN,1975,598533.619
JPN,1976,656574.202
JPN,1977,727986.461
JPN,1978,820270.312
JPN,1979,937040.621
JPN,1980,1050471.09
JPN,1981,1198859.753
JPN,1982,1314677.302
JPN,1983,1415765.104
JPN,1984,1531542.366
JPN,1985,1661500.325
JPN,1986,1750794.139
JPN,1987,1877492.604
JPN,1988,2073203.225
JPN,1989,2260605.047
JPN,1990,2458757.721
JPN,1991,2631467.512
JPN,1992,2715675.011
JPN,1993,2767279.211
JPN,1994,2856992.794
JPN,1995,2993644.743
JPN,1996,3143992.145
JPN,1997,3229588.927
JPN,1998,3224451.313
JPN,1999,3258971.755
JPN,2000,3461199.211
JPN,2001,3552841.441
JPN,2002,3647933.242
JPN,2003,3753919.246
JPN,2004,3938955.766
JPN,2005,4110440.486
JPN,2006,4300322.188
JPN,2007,4482081.29
JPN,2008,4517267.524
JPN,2009,4295628.986
JPN,2010,4525401.306
JPN,2011,4629400.467
JPN,2012,4799612.88
JPN,2013,5021591.104
JPN,2014,5034454.619
JPN,2015,5199915.223
JPN,2016,5158900.414
JPN,2017,5262254.967
JPN,2018,5344060.937
JPN,2019,5352898.847
JPN,2020,5263052.866
JPN,2021,5383426.681
KOR,1970,19360.946
KOR,1971,22487.595
KOR,1972,25152.141
KOR,1973,30483.038
KOR,1974,36386.53
KOR,1975,42873.785
KOR,1976,51213.792
KOR,1977,61106.159
KOR,1978,72567.984
KOR,1979,85403.228
KOR,1980,91585.339
KOR,1981,107515.66
KOR,1982,123676.871
KOR,1983,145712.222
KOR,1984,166898.807
KOR,1985,185673.604
KOR,1986,210868.183
KOR,1987,243576.231
KOR,1988,282397.397
KOR,1989,314225.056
KOR,1990,358187.125
KOR,1991,410211.322
KOR,1992,445566.679
KOR,1993,487498.211
KOR,1994,544057.83
KOR,1995,608871.842
KOR,1996,668944.044
KOR,1997,722468.659
KOR,1998,693124.625
KOR,1999,783492.526
KOR,2000,871475.638
KOR,2001,934349.292
KOR,2002,1019446.686
KOR,2003,1058222.737
KOR,2004,1143105.568
KOR,2005,1213618.157
KOR,2006,1302227.991
KOR,2007,1414985.951
KOR,2008,1468996.086
KOR,2009,1454994.406
KOR,2010,1572680.44
KOR,2011,1625275.456
KOR,2012,1684562.928
KOR,2013,1726902.753
KOR,2014,1792600.237
KOR,2015,1933588.947
KOR,2016,2026967.822
KOR,2017,2103651.26
KOR,2018,2220442.286
KOR,2019,2247126.568
KOR,2020,2316806.899
KOR,2021,2425556.12
LUX,1970,1860.187
LUX,1971,2006.614
LUX,1972,2231.479
LUX,1973,2549.422
LUX,1974,2895.894
LUX,1975,2956.203
LUX,1976,3197.937
LUX,1977,3449.956
LUX,1978,3843.093
LUX,1979,4259.561
LUX,1980,4683.383
LUX,1981,5098.287
LUX,1982,5474.513
LUX,1983,5858.985
LUX,1984,6445.929
LUX,1985,6835.421
LUX,1986,7669.267
LUX,1987,8169.417
LUX,1988,9173.377
LUX,1989,10467.055
LUX,1990,11436.556
LUX,1991,12845.342
LUX,1992,13377.144
LUX,1993,14269.473
LUX,1994,15131.056
LUX,1995,15669.59
LUX,1996,16453.574
LUX,1997,17820.545
LUX,1998,18800.83
LUX,1999,21456.896
LUX,2000,24052.309
LUX,2001,24785.439
LUX,2002,26135.007
LUX,2003,27187.931
LUX,2004,29635.51
LUX,2005,31997.214
LUX,2006,37278.487
LUX,2007,40857.327
LUX,2008,44452.835
LUX,2009,43245.758
LUX,2010,45806.816
LUX,2011,48970.83
LUX,2012,51308.749
LUX,2013,54838.627
LUX,2014,58578.312
LUX,2015,61437.294
LUX,2016,65980.114
LUX,2017,68570.173
LUX,2018,70825.278
LUX,2019,74115.971
LUX,2020,75656.711
LUX,2021,84175.446
LUX,2022,93962.589
MEX,1970,94115.627
MEX,1971,103008.445
MEX,1972,116581.758
MEX,1973,133312.675
MEX,1974,154188.025
MEX,1975,177927.73
MEX,1976,195675.708
MEX,1977,214986.945
MEX,1978,249093.53
MEX,1979,294455.119
MEX,1980,347776.417
MEX,1981,414159.161
MEX,1982,436639.425
MEX,1983,434249.765
MEX,1984,466111.234
MEX,1985,494181.871
MEX,1986,485209.517
MEX,1987,506434.857
MEX,1988,530828.672
MEX,1989,574798.441
MEX,1990,626538.133
MEX,1991,675074.828
MEX,1992,715513.58
MEX,1993,758505.079
MEX,1994,812981.04
MEX,1995,777809.434
MEX,1996,845698.562
MEX,1997,919184.017
MEX,1998,977530.109
MEX,1999,1018601.794
MEX,2000,1096748.815
MEX,2001,1116922.396
MEX,2002,1137595.967
MEX,2003,1184225.321
MEX,2004,1263689.079
MEX,2005,1341775.456
MEX,2006,1485717.873
MEX,2007,1560834.849
MEX,2008,1653898.19
MEX,2009,1636084.571
MEX,2010,1740490.338
MEX,2011,1911319.096
MEX,2012,2012767.781
MEX,2013,2064490.947
MEX,2014,2173227.412
MEX,2015,2230188.94
MEX,2016,2383253.082
MEX,2017,2460766.096
MEX,2018,2535949.668
MEX,2019,2529761.704
MEX,2020,2333740.769
MEX,2021,2480684.356
NLD,1969,52607.563
NLD,1970,57592.655
NLD,1971,63132.77
NLD,1972,67512.689
NLD,1973,75331.416
NLD,1974,85604.81
NLD,1975,93649.115
NLD,1976,103533.332
NLD,1977,112078.996
NLD,1978,122758.463
NLD,1979,135631.195
NLD,1980,152690.542
NLD,1981,165828.625
NLD,1982,173889.313
NLD,1983,184440.602
NLD,1984,196945.381
NLD,1985,208415.922
NLD,1986,218538.692
NLD,1987,228267.63
NLD,1988,244451.864
NLD,1989,265264.226
NLD,1990,286705.653
NLD,1991,303630.695
NLD,1992,315848.395
NLD,1993,327401.387
NLD,1994,344294.449
NLD,1995,362467.06
NLD,1996,380738.473
NLD,1997,406142.052
NLD,1998,435240.558
NLD,1999,462796.455
NLD,2000,507657.002
NLD,2001,532517.225
NLD,2002,556285.465
NLD,2003,554115.941
NLD,2004,583050.276
NLD,2005,614044.12
NLD,2006,670372.239
NLD,2007,719889.129
NLD,2008,763407.575
NLD,2009,736551.017
NLD,2010,748383.899
NLD,2011,777880.907
NLD,2012,792041.828
NLD,2013,827475.788
NLD,2014,830318.43
NLD,2015,851884.697
NLD,2016,890488.555
NLD,2017,943739.619
NLD,2018,996447.288
NLD,2019,1044307.685
NLD,2020,1043402.526
NLD,2021,1112202.232
NLD,2022,1258574.635
NZL,1970,11021.804
NZL,1971,12280.693
NZL,1972,13685.945
NZL,1973,15035.732
NZL,1974,17148.923
NZL,1975,19346.954
NZL,1976,20305.662
NZL,1977,20155.193
NZL,1978,22585.27
NZL,1979,23957.925
NZL,1980,26451.295
NZL,1981,29689.563
NZL,1982,33109.296
NZL,1983,36024.773
NZL,1984,39907.864
NZL,1985,41205.127
NZL,1986,43314.634
NZL,1987,44120.03
NZL,1988,45884.324
NZL,1989,48086.185
NZL,1990,49428.003
NZL,1991,50782.561
NZL,1992,52611.963
NZL,1993,56815.367
NZL,1994,61710.405
NZL,1995,65673.261
NZL,1996,68806.617
NZL,1997,72317.629
NZL,1998,73702.347
NZL,1999,78923.926
NZL,2000,82948.279
NZL,2001,87413.804
NZL,2002,92024.858
NZL,2003,96612.844
NZL,2004,102609.792
NZL,2005,106147.849
NZL,2006,116050.482
NZL,2007,123894.65
NZL,2008,127057.687
NZL,2009,131998.908
NZL,2010,135849.502
NZL,2011,143362.869
NZL,2012,145417.047
NZL,2013,160992.629
NZL,2014,168435.427
NZL,2015,172758.809
NZL,2016,188250.858
NZL,2017,203223.123
NZL,2018,208377.269
NZL,2019,228675.405
NZL,2020,231495.346
NZL,2021,242673.983
NOR,1970,13042.381
NOR,1971,14481.006
NOR,1972,15912.278
NOR,1973,17545.071
NOR,1974,19873.972
NOR,1975,22790.161
NOR,1976,25445.106
NOR,1977,28150.583
NOR,1978,31296.508
NOR,1979,35375.017
NOR,1980,40330.919
NOR,1981,44852.712
NOR,1982,47735.901
NOR,1983,51576.45
NOR,1984,56671.398
NOR,1985,61710.32
NOR,1986,65497.74
NOR,1987,68294.277
NOR,1988,70522.92
NOR,1989,74048.574
NOR,1990,78304.852
NOR,1991,83449.879
NOR,1992,88402.486
NOR,1993,93072.757
NOR,1994,99865.812
NOR,1995,106196.986
NOR,1996,117532.392
NOR,1997,126025.32
NOR,1998,124964.108
NOR,1999,136417.339
NOR,2000,166116.067
NOR,2001,170753.203
NOR,2002,172705.278
NOR,2003,176589.245
NOR,2004,195945.827
NOR,2005,221764.78
NOR,2006,253382.384
NOR,2007,264539.753
NOR,2008,295976.05
NOR,2009,268577.776
NOR,2010,284685.067
NOR,2011,309370.337
NOR,2012,330093.373
NOR,2013,342254.475
NOR,2014,340765.256
NOR,2015,315145.02
NOR,2016,310303.322
NOR,2017,340837.014
NOR,2018,373182.531
NOR,2019,373905.514
NOR,2020,350366.117
NOR,2021,442761.845
NOR,2022,518561.227
POL,1990,235988.163
POL,1991,226852.893
POL,1992,237857.999
POL,1993,252598.679
POL,1994,271647.77
POL,1995,296624.508
POL,1996,319735.682
POL,1997,345396.777
POL,1998,366838.044
POL,1999,388183.91
POL,2000,408379.539
POL,2001,425389.354
POL,2002,451281.404
POL,2003,469499.123
POL,2004,509876.065
POL,2005,530377.339
POL,2006,577892.055
POL,2007,640614.487
POL,2008,697829.214
POL,2009,734041.846
POL,2010,794704.641
POL,2011,862451.786
POL,2012,897877.763
POL,2013,925133.245
POL,2014,962317.654
POL,2015,1018896.563
POL,2016,1069459.06
POL,2017,1137654.148
POL,2018,1216240.494
POL,2019,1327882.052
POL,2020,1338432.734
POL,2021,1439480.291
POL,2022,1643788.812
PRT,1970,18297.369
PRT,1971,20499.818
PRT,1972,23100.215
PRT,1973,27095.239
PRT,1974,29870.982
